,Team Name_x,Scored Points_x,Expected Pass Yards,Expected Rushing Yards,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name,Scored Points
446,Steelers,3.0,,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
447,Steelers,26.0,276.0,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
448,Steelers,20.0,228.0,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
449,Steelers,27.0,205.33333333333334,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
450,Steelers,23.0,219.0,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
451,Steelers,24.0,213.6,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
452,Steelers,,200.0,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
453,Steelers,27.0,200.0,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
454,Steelers,26.0,205.14285714285714,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
455,Steelers,17.0,202.375,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
456,Steelers,7.0,205.55555555555554,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
457,Steelers,16.0,202.8,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
458,Steelers,20.0,200.63636363636363,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
459,Steelers,23.0,200.5,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
460,Steelers,10.0,195.46153846153845,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
461,Steelers,10.0,194.21428571428572,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
462,Steelers,10.0,193.6,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
463,Texans,,,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
464,Texans,,234.0,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
465,Texans,,185.5,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
466,Texans,,236.0,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
